ID,Team,AfterTimeOuts(ATO),HalfCourtSetAll,HalfCourtSetAll-NoPts,HalfCourtSetAll-Pts,HalfCourtSetvs.Zone-NoPts,HalfCourtSetvs.Man,HalfCourtSetvs.Man-NoPts,HalfCourtSetvs.Man-Pts,HalfCourtSetvs.Zone,HalfCourtSetvs.Zone-Pts,Last4Sec.ofShotClock,OutofBounds,OutofBounds(End),OutofBounds(Side),TotalPoints,Win,Season,AllPushBall,PressOffense,PushBallfromShotAttempt,PushBallfromTurnover,PushBalltoHalfCourtOff.,TransitionOffense,TransitionTurnover,2FGAttempts,2FGMade,2FGMissed,3FGAttempts,3FGMade,3FGMissed,AllFreeThrows,FGAttempts,FGMade,FGMissed,GuardedJumpShots,Unguarded Jump Shots,LiveFreeThrows,LongJumpShots,MediumJumpShots,ShortJumpShots,AllIsolation,AllOffensiveRebounds,AllP&RBallHandler,AllPossessionClips,AllPost-Up,Cuts,Handoffs,Isolation-DefenseCommits,Isolation-SingleCovered,MiscellaneousPossessions,OffScreens,Off.Reb.-PutBacks,Off.Reb.-ResetOffense,P&RBallHandler-DefenseCommits,P&RBallHandler-SingleCovered,P&RBallHandler-Traps,P&RRollMan,Post-Up-DefenseCommits,Post-Up-HardDoubleTeam,Post-Up-SingleCovered,SpotUps,Transitions,Assists,Blocks,DefensiveRebounds,NoPoints,NonPossessions,OffensiveRebounds,Points,Steals,StolenPossessions,TotalRebounds,Turnovers
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444386,Waterloo Warriors,9,75,43,32,0,75,43,32,0,0,7,8,5,3,77,1,2017-2018,32,2,30,2,12,15,5,43,19,24,18,6,12,28,61,25,36,7,12,15,18,3,9,3,8,27,95,6,5,2,0,3,8,8,6,2,15,11,1,5,2,0,4,15,20,9,5,39,58,36,8,37,4,14,47,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444386,York (ONT) Lions,10,83,58,25,0,83,58,25,0,0,9,12,8,4,66,0,2017-2018,41,0,27,14,24,14,3,45,19,26,37,6,31,16,82,25,57,19,12,8,37,3,3,4,12,34,100,6,2,4,0,4,2,5,8,4,25,9,0,7,0,0,6,34,17,6,2,28,70,25,12,32,14,4,40,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444397,Algoma Thunderbirds,8,72,44,28,0,72,44,28,0,0,8,4,3,1,73,1,2017-2018,25,6,22,3,9,15,1,55,22,33,15,4,11,23,70,26,44,10,8,12,15,8,7,10,17,17,88,11,10,1,2,8,4,3,8,9,11,6,0,7,2,0,9,16,16,9,5,29,53,33,14,35,4,3,43,5
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444397,Lakehead University Thunderwolves,8,75,47,28,3,68,44,24,7,4,10,12,6,6,65,0,2017-2018,31,2,28,3,17,12,2,45,18,27,26,6,20,14,71,24,47,6,11,7,26,1,10,14,13,23,89,5,10,3,6,8,3,3,4,9,14,9,0,3,1,0,4,27,14,9,1,27,59,30,11,31,3,4,38,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444398,Carleton University Ravens,9,75,46,29,0,75,46,29,0,0,6,7,4,3,82,1,2017-2018,43,20,38,5,24,16,3,44,21,23,20,4,16,32,64,25,39,15,9,15,20,6,2,7,15,17,94,9,8,4,4,3,9,0,6,9,11,6,0,5,1,1,7,25,19,17,4,38,56,50,16,41,7,6,54,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444398,Western Ontario Mustangs,8,69,47,22,0,69,47,22,0,0,5,5,5,0,61,0,2017-2018,22,31,18,4,6,13,3,30,8,22,27,7,20,31,57,15,42,11,11,15,28,4,0,1,7,26,85,4,10,1,1,0,10,7,1,6,18,5,3,2,1,0,3,29,16,10,1,18,55,42,7,30,6,7,25,9
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444399,Wilfrid Laurier,9,66,41,25,0,66,41,25,0,0,3,12,4,8,76,0,2017-2018,21,1,10,11,4,15,2,45,22,23,25,8,17,11,70,30,40,5,7,7,25,3,2,9,8,27,83,6,7,0,3,6,4,2,4,4,13,13,1,5,0,0,6,16,17,17,3,22,49,22,4,34,15,6,26,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444399,Queens (ON) University Golden Gaels,10,77,44,33,1,76,43,33,1,0,10,16,10,6,77,1,2017-2018,27,18,24,3,14,8,5,44,28,16,24,6,18,8,68,34,34,9,13,4,24,8,4,10,8,19,90,7,8,9,3,7,2,4,5,3,10,8,1,3,1,5,1,22,13,27,4,31,54,25,7,36,6,15,38,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444400,McMaster Marauders,9,76,51,25,0,76,51,25,0,0,2,10,5,5,68,0,2017-2018,32,1,23,9,10,20,2,47,23,24,33,6,27,7,80,29,51,9,22,4,33,12,1,2,13,40,98,2,3,1,1,1,6,6,9,4,20,20,0,7,0,0,2,18,22,14,1,22,66,15,9,32,10,3,31,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444400,Nipissing Lakers,6,82,54,28,3,77,51,26,5,2,10,13,8,5,74,1,2017-2018,26,27,23,3,14,10,2,44,17,27,20,9,11,18,64,26,38,7,10,8,20,6,6,8,11,15,94,12,9,0,5,3,11,5,7,4,9,6,0,0,1,0,11,26,12,9,2,33,61,41,10,35,3,10,43,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444402,Brock Badgers,11,73,50,23,0,73,50,23,0,0,7,9,4,5,71,1,2017-2018,32,4,25,7,15,13,4,53,24,29,18,6,12,8,71,30,41,10,6,5,18,3,3,4,7,14,90,19,4,2,1,3,6,2,2,5,9,5,0,1,0,5,14,28,17,18,12,26,58,23,7,32,9,6,33,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444402,Laurentian Voyageurs,11,74,54,20,0,73,54,19,1,1,8,10,3,7,55,0,2017-2018,29,2,24,5,8,14,7,53,20,33,17,3,14,9,70,23,47,8,4,5,17,5,3,7,17,23,95,4,8,2,2,5,5,4,9,8,9,10,4,3,2,0,2,22,21,9,1,25,69,30,14,26,6,9,39,21
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444403,Laurentian Voyageurs,6,75,43,32,0,75,43,32,0,0,4,11,7,4,84,1,2017-2018,45,3,39,6,20,19,6,53,23,30,14,5,9,30,67,28,39,5,4,15,14,2,5,0,14,24,100,18,9,1,0,0,9,2,8,6,8,16,0,2,3,0,15,11,25,13,3,32,57,43,12,43,8,5,44,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444403,Guelph Gryphons,8,82,56,26,0,82,56,26,0,0,8,13,7,6,71,0,2017-2018,40,19,36,4,25,14,1,59,25,34,19,5,14,9,78,30,48,5,11,5,19,4,8,7,9,25,97,9,10,2,3,4,8,0,6,3,14,11,0,4,5,0,4,31,15,12,2,18,63,24,5,34,5,8,23,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444404,Toronto Varsity Blues,9,78,47,31,2,75,45,30,3,1,9,14,4,10,86,1,2017-2018,25,28,21,4,11,13,1,44,21,23,29,10,19,17,73,31,42,26,6,9,29,10,2,7,12,22,92,14,3,2,3,4,9,3,8,4,13,9,0,2,3,3,8,29,14,15,1,25,53,31,10,39,9,4,35,8
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444404,Wilfrid Laurier,9,73,47,26,5,67,42,25,6,1,15,5,2,3,74,0,2017-2018,33,30,31,2,13,15,5,40,18,22,26,9,17,17,66,27,39,7,12,9,26,4,1,12,13,13,93,5,10,1,4,8,7,2,8,5,5,6,2,0,1,1,3,23,20,13,3,24,59,25,12,34,4,9,36,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444406,Nipissing Lakers,10,78,54,24,3,74,51,23,4,1,9,14,8,6,70,0,2017-2018,28,0,24,4,10,15,3,52,23,29,22,4,18,18,74,27,47,8,13,10,22,2,6,7,19,11,96,12,7,1,1,6,5,6,10,9,5,6,0,1,1,1,10,25,18,14,1,29,62,39,13,34,4,5,42,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444406,Algoma Thunderbirds,7,81,49,32,22,52,27,25,29,7,9,7,3,4,76,1,2017-2018,26,7,23,3,15,11,0,45,19,26,32,10,22,16,77,29,48,17,9,8,32,8,4,10,15,18,92,3,10,4,4,6,7,2,8,7,7,11,0,4,0,0,3,26,11,16,1,26,59,32,9,34,5,4,35,7
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444428,Brock Badgers,8,79,44,35,7,65,37,28,14,7,8,16,13,3,96,1,2017-2018,40,18,36,4,14,21,5,50,24,26,20,7,13,33,70,31,39,6,13,17,20,3,6,2,12,8,105,21,3,1,0,2,12,6,7,5,6,2,0,2,4,2,15,29,26,23,8,33,58,54,13,47,7,11,46,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444428,McMaster Marauders,11,86,56,30,0,86,56,30,0,0,11,12,3,9,87,0,2017-2018,25,17,16,9,9,16,0,39,16,23,37,13,24,22,76,29,47,13,16,13,37,4,3,18,13,33,102,0,7,2,4,14,4,6,6,7,19,13,1,3,0,0,0,23,16,11,4,20,64,38,13,38,11,7,33,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444429,Ryerson University Rams,14,80,45,35,6,68,39,29,12,6,12,15,10,5,88,1,2017-2018,43,0,38,5,22,19,2,42,24,18,42,10,32,17,84,34,50,13,17,10,42,1,1,4,11,24,101,13,10,1,1,3,4,5,5,6,19,5,0,9,2,1,10,26,21,16,6,41,60,34,14,41,6,1,55,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444429,Waterloo Warriors,13,81,51,30,14,59,37,22,22,8,9,10,4,6,83,0,2017-2018,41,19,40,1,21,18,2,44,20,24,37,8,29,24,81,28,53,12,22,12,37,3,11,1,10,16,101,10,11,1,0,1,7,8,3,7,8,8,0,4,3,0,7,30,20,12,1,36,63,40,17,38,1,6,53,9
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444430,York (ONT) Lions,9,76,47,29,4,70,43,27,6,2,11,15,7,8,63,0,2017-2018,46,29,41,5,29,11,6,41,25,16,16,2,14,12,57,27,30,8,5,6,16,3,3,8,10,11,93,8,14,2,5,3,14,0,7,3,8,3,0,5,0,0,8,19,17,17,8,29,61,31,11,32,5,17,40,25
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444430,Western Ontario Mustangs,10,69,45,24,1,67,44,23,2,1,8,13,6,7,70,1,2017-2018,31,6,17,14,8,21,2,40,17,23,29,8,21,16,69,25,44,12,17,8,29,3,1,8,6,20,92,0,14,0,3,5,10,7,1,5,17,3,0,7,0,0,0,21,23,19,0,22,59,31,6,33,17,5,28,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444431,Queens (ON) University Golden Gaels,10,69,36,33,26,21,10,11,48,22,4,10,4,6,96,1,2017-2018,29,0,26,3,7,19,3,38,19,19,27,12,15,25,65,31,34,9,7,13,27,4,7,13,9,11,91,5,11,3,5,8,5,0,7,2,8,3,0,2,2,0,3,24,22,21,5,29,48,35,10,43,3,7,39,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444431,Windsor Lancers,9,76,43,33,1,75,42,33,1,0,7,11,8,3,94,0,2017-2018,26,12,24,2,5,20,1,44,21,23,36,15,21,14,80,36,44,21,6,8,36,7,9,14,11,17,97,1,9,7,4,10,3,2,5,6,5,12,0,2,0,0,1,24,21,18,2,23,55,29,12,42,7,3,35,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444432,York (ONT) Lions,7,86,61,25,18,61,43,18,25,7,9,9,8,1,61,0,2017-2018,27,6,23,4,16,8,3,31,8,23,37,10,27,23,68,18,50,13,17,12,37,2,2,7,11,13,97,2,14,4,2,5,6,7,4,7,7,6,0,0,0,0,2,36,11,11,0,36,68,35,13,29,4,8,49,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444432,Windsor Lancers,7,69,43,26,0,69,43,26,0,0,7,5,2,3,65,1,2017-2018,46,1,36,10,21,22,3,36,15,21,31,5,26,30,67,20,47,13,13,15,31,3,8,2,11,19,94,2,12,7,0,2,7,1,3,8,13,6,0,6,0,1,1,23,25,13,3,37,62,45,11,33,8,4,48,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444433,Nipissing Lakers,7,63,38,25,14,43,24,19,20,6,11,15,7,8,84,1,2017-2018,43,33,37,6,18,22,3,42,25,17,23,8,15,16,65,33,32,8,10,8,23,1,6,3,13,14,88,7,4,3,1,2,5,3,8,5,6,8,0,2,0,1,6,21,25,25,1,25,49,38,10,39,5,8,35,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444433,Guelph Gryphons,6,78,44,34,1,74,43,31,4,3,8,17,7,10,78,0,2017-2018,21,16,14,7,9,12,0,56,27,29,17,6,11,10,73,33,40,4,8,5,17,3,15,5,10,22,90,8,7,7,1,4,6,2,9,1,8,9,5,4,2,2,4,23,12,16,1,21,53,22,5,37,8,5,26,8
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444434,Lakehead University Thunderwolves,10,67,48,19,0,67,48,19,0,0,10,9,4,5,59,0,2017-2018,42,12,36,6,26,13,3,39,12,27,26,8,18,11,65,20,45,15,4,6,26,2,7,5,5,18,83,7,3,9,0,5,5,1,3,2,12,6,0,4,1,0,6,23,16,12,1,22,58,20,3,25,7,7,25,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444434,Ottawa Gee-Gees,10,73,35,38,1,71,34,37,2,1,13,12,5,7,94,1,2017-2018,41,19,37,4,29,8,4,43,29,14,28,12,16,2,71,41,30,15,8,2,28,4,2,3,7,28,85,13,7,2,0,3,3,4,4,3,19,7,2,6,3,2,8,26,12,23,5,29,44,16,7,41,7,7,36,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444435,Laurentian Voyageurs,8,74,41,33,1,71,40,31,3,2,7,10,5,5,96,1,2017-2018,36,1,25,11,12,21,3,56,32,24,21,6,15,17,77,38,39,4,9,8,21,2,10,11,16,18,98,4,9,1,2,9,9,9,10,6,8,10,0,2,1,1,2,10,24,22,1,19,54,34,14,45,10,5,33,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444435,Algoma Thunderbirds,8,74,38,36,0,72,38,34,2,2,7,6,5,1,86,0,2017-2018,30,12,26,4,14,12,4,45,26,19,18,8,10,14,63,34,29,8,9,7,18,6,5,21,8,15,90,7,5,0,4,17,10,4,3,5,8,7,0,4,1,2,4,15,16,12,6,19,49,26,9,41,5,10,28,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444436,Ryerson University Rams,12,74,47,27,1,73,46,27,1,0,5,8,5,3,80,1,2017-2018,23,7,16,7,7,13,3,38,20,18,22,9,13,19,60,29,31,11,5,11,22,2,3,7,11,16,90,10,9,0,2,5,15,2,8,3,10,6,0,4,3,3,4,16,16,11,6,24,54,32,11,36,10,10,35,22
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444436,Wilfrid Laurier,11,82,56,26,3,76,53,23,6,3,8,10,3,7,70,0,2017-2018,20,6,13,7,11,8,1,45,17,28,20,8,12,14,65,25,40,8,8,6,20,7,3,4,11,36,91,5,13,0,2,2,12,3,8,3,23,13,0,8,1,0,4,16,9,10,2,17,61,25,9,32,10,10,26,21
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444437,Queens (ON) University Golden Gaels,10,68,41,27,0,68,41,27,0,0,8,11,5,6,71,0,2017-2018,21,25,18,3,7,9,5,34,19,15,21,7,14,18,55,26,29,3,10,9,21,4,5,15,7,18,82,6,6,3,8,7,12,1,5,2,10,8,0,5,0,2,4,14,14,13,9,30,48,32,6,34,5,15,36,17
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444437,Western Ontario Mustangs,10,77,55,22,0,77,55,22,0,0,6,12,8,4,75,1,2017-2018,25,16,14,11,7,17,1,49,24,25,31,6,25,10,80,30,50,13,12,5,31,4,6,12,12,32,95,0,8,4,5,7,4,11,6,6,19,13,0,3,0,0,0,18,18,13,3,21,61,21,11,35,15,5,32,9
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444448,Toronto Varsity Blues,11,84,52,32,4,77,48,29,7,3,10,9,4,5,81,1,2017-2018,26,5,21,5,17,8,1,47,16,31,29,11,18,20,76,27,49,17,9,10,29,3,6,5,15,29,93,14,4,1,0,5,6,7,7,8,17,12,0,3,0,1,13,26,9,13,0,29,57,36,15,37,5,2,44,6
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444448,Waterloo Warriors,9,72,45,27,0,72,45,27,0,0,9,10,6,4,70,0,2017-2018,50,25,48,2,32,15,3,39,16,23,28,7,21,22,67,23,44,16,6,11,28,0,4,5,10,17,90,13,5,1,0,5,6,5,6,4,8,7,2,2,1,1,11,21,18,9,3,31,57,31,8,33,2,5,39,7
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444449,Queens (ON) University Golden Gaels,11,66,40,26,1,65,39,26,1,0,11,7,3,4,82,1,2017-2018,53,20,46,7,22,24,7,45,25,20,26,6,20,23,71,31,40,4,20,13,26,0,8,4,19,10,97,10,10,3,2,2,3,2,13,6,7,3,0,1,4,0,6,22,31,21,9,42,59,37,18,38,10,10,60,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444449,York (ONT) Lions,11,72,49,23,1,71,48,23,1,0,14,11,6,5,61,0,2017-2018,38,27,32,6,24,12,2,42,14,28,24,5,19,22,66,19,47,15,6,9,26,6,1,2,6,25,86,7,6,3,2,0,5,5,2,4,16,8,1,6,3,0,4,30,14,8,5,20,59,35,5,29,10,10,25,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444450,Toronto Varsity Blues,11,73,49,24,0,73,49,24,0,0,14,7,5,2,69,0,2017-2018,21,12,19,2,11,9,1,39,17,22,24,9,15,12,63,26,37,14,6,6,24,5,10,7,10,28,83,1,7,3,0,7,8,0,4,6,15,13,0,3,1,0,0,24,10,20,2,18,53,23,10,30,6,11,28,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444450,Ryerson University Rams,10,70,44,26,0,70,44,26,0,0,9,10,6,4,78,1,2017-2018,25,14,23,2,15,9,1,21,13,8,39,16,23,7,60,29,31,22,9,4,40,0,2,12,10,17,80,8,6,3,9,3,4,4,4,6,10,5,2,2,3,1,4,29,10,18,4,16,49,21,10,31,11,6,26,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444451,Western Ontario Mustangs,11,74,47,27,7,65,40,25,9,2,7,9,3,6,74,0,2017-2018,33,24,25,8,19,12,2,43,18,25,22,8,14,17,65,26,39,11,5,9,22,7,6,20,7,23,88,0,15,2,8,12,2,6,2,5,15,8,0,2,0,0,0,21,14,10,1,18,54,27,5,34,9,6,23,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444451,Laurentian Voyageurs,11,73,44,29,5,67,39,28,6,1,7,11,6,5,80,1,2017-2018,52,27,48,4,33,14,5,41,19,22,18,7,11,26,59,26,33,7,9,14,18,3,3,13,11,13,92,7,4,2,3,10,15,6,6,5,4,8,1,2,2,4,1,13,19,5,0,32,54,44,8,38,6,9,40,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444452,Windsor Lancers,9,72,46,26,0,71,46,25,1,1,5,7,0,7,82,1,2017-2018,27,3,26,1,10,14,3,40,14,26,37,15,22,10,77,29,48,16,18,6,37,6,12,7,12,15,89,0,9,9,2,5,3,2,5,7,7,8,0,1,0,0,0,27,17,14,0,23,57,26,9,33,2,7,32,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444452,Nipissing Lakers,8,76,46,30,5,68,41,27,8,3,9,11,8,3,80,0,2017-2018,30,1,25,5,12,16,2,47,21,26,27,7,20,22,74,28,46,15,9,12,27,6,9,6,18,12,94,15,4,2,0,6,0,3,12,6,8,4,0,5,1,1,13,27,18,6,0,33,57,40,12,37,7,2,45,9
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444453,Toronto Varsity Blues,10,75,44,31,0,75,44,31,0,0,7,8,2,6,85,1,2017-2018,19,4,17,2,12,6,1,36,15,21,27,12,15,22,63,27,36,17,15,11,28,8,3,5,9,27,82,8,2,2,2,3,3,5,5,4,18,9,0,2,2,1,5,37,7,17,2,23,45,34,9,37,3,5,32,7
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444453,Lakehead University Thunderwolves,11,68,43,25,0,67,43,24,1,1,6,10,5,5,69,0,2017-2018,38,19,33,5,21,14,3,40,15,25,24,8,16,19,64,23,41,11,10,9,24,2,8,2,10,25,85,4,4,3,2,0,3,2,5,5,14,11,0,3,2,0,2,33,17,10,2,21,53,32,10,33,5,3,31,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444454,McMaster Marauders,7,66,55,11,0,66,55,11,0,0,7,9,7,2,40,0,2017-2018,40,17,30,10,15,18,7,40,14,26,29,4,25,0,69,18,51,16,9,0,29,4,3,5,5,34,91,4,7,2,1,4,3,8,0,5,19,14,1,5,0,2,2,15,25,9,1,22,73,14,4,18,14,13,26,24
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444454,Carleton University Ravens,8,74,49,25,17,48,32,16,26,9,8,11,7,4,83,1,2017-2018,43,8,33,10,19,19,5,38,23,15,38,12,26,4,76,35,41,22,15,3,38,2,3,7,10,22,98,2,10,5,5,2,3,1,3,7,13,9,0,5,1,1,0,28,24,21,4,36,62,21,8,36,13,14,44,21
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444455,Brock Badgers,10,82,53,29,7,73,46,27,9,2,5,13,7,6,69,0,2017-2018,37,3,34,3,21,15,1,46,24,22,22,1,21,22,68,25,43,9,11,12,22,3,1,2,12,17,98,26,10,1,0,2,8,6,6,6,11,5,1,3,3,9,14,19,16,16,5,34,63,35,11,35,6,9,45,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444455,Ottawa Gee-Gees,10,82,52,30,0,81,52,29,1,1,15,8,3,5,78,1,2017-2018,22,14,13,9,7,14,1,35,16,19,38,11,27,26,73,27,46,15,20,12,39,4,2,12,13,25,97,9,6,2,6,6,9,4,3,10,16,9,0,4,2,4,3,32,15,14,8,24,63,46,12,36,9,6,36,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444456,Wilfrid Laurier,9,76,46,30,3,73,43,30,3,0,2,10,4,6,74,0,2017-2018,18,0,13,5,6,11,1,44,22,22,24,6,18,18,68,28,40,10,4,11,24,2,5,2,10,37,88,10,3,1,1,1,5,6,6,4,26,11,0,8,1,0,9,21,12,15,2,21,54,30,9,34,7,6,30,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444456,Waterloo Warriors,9,75,45,30,1,72,44,28,3,2,4,11,3,8,85,1,2017-2018,27,17,21,6,12,10,5,42,20,22,22,10,12,21,64,30,34,17,1,10,24,4,13,4,8,30,90,6,3,1,0,4,11,2,6,2,5,23,2,3,1,3,2,18,15,12,0,23,52,36,7,38,6,7,30,18
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444457,Guelph Gryphons,9,79,50,29,0,79,50,29,0,0,8,13,7,6,86,0,2017-2018,49,15,39,10,32,14,3,61,24,37,22,11,11,9,83,35,48,6,10,6,22,8,4,7,10,21,96,10,9,4,0,7,4,2,5,5,9,12,0,1,2,1,7,23,17,19,6,24,59,20,10,37,13,7,34,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444457,Queens (ON) University Golden Gaels,10,84,49,35,1,83,48,35,1,0,7,8,2,6,88,1,2017-2018,47,10,42,5,37,8,2,47,25,22,21,9,12,16,68,34,34,3,14,10,21,3,7,7,12,16,94,13,10,6,2,5,9,6,6,6,9,6,1,5,2,0,11,19,10,14,7,31,55,26,14,39,7,13,45,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444474,Windsor Lancers,7,64,44,20,1,63,43,20,1,0,6,8,4,4,63,0,2017-2018,31,16,28,3,8,21,2,51,20,31,21,6,15,9,72,26,46,7,9,5,21,9,8,8,8,11,87,5,6,8,1,7,4,3,3,5,5,6,0,2,0,3,2,21,23,15,0,26,58,21,7,29,5,7,33,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444474,Laurentian Voyageurs,9,76,47,29,17,51,30,21,25,8,9,10,7,3,90,1,2017-2018,36,2,31,5,12,20,4,44,20,24,38,12,26,18,82,32,50,10,21,12,38,3,3,7,17,26,100,9,6,0,3,4,8,0,10,7,9,17,0,1,1,5,3,24,24,17,1,33,62,32,15,38,7,5,48,9
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=444475,McMaster Marauders,13,88,52,36,0,88,52,36,0,0,9,16,8,8,97,0,2017-2018,32,6,27,5,13,15,4,38,18,20,38,12,26,30,76,30,46,22,9,15,39,6,2,5,13,37,107,3,7,5,3,2,7,7,8,5,18,19,0,2,0,0,3,25,19,20,1,23,63,47,11,44,8,6,34,12
